date,store,impressions,clicks,total cost,channel,revenue,ROI,CTR,CPC
2020-07-03,Store B,136750,8319,6135.13,channel_1,12500.239999999998,2.0374857582479913,0.06083363802559415,0.7374840726048804
2020-07-10,Store C,141443,2445,1680.4,channel_1,4262.969999999999,2.536878124256129,0.01728611525490834,0.6872801635991821
2020-11-14,Store C,64307,1281,1151.07,channel_1,3154.3,2.740319876289018,0.019920070909854294,0.8985714285714286
2020-08-28,Store A,633571,12698,5372.76,channel_1,29538.28,5.497785123474713,0.020041952677758292,0.42311860135454404
2021-02-01,Store B,57380,4671,4821.82,channel_1,7734.210000000001,1.6040022232269147,0.0814046706169397,1.0322885891672018
2022-08-12,Store A,221291,4882,3020.39,channel_1,18350.98,6.075698833594338,0.022061448499938994,0.6186788201556739
2022-08-18,Store A,225551,5713,3472.25,channel_1,11071.370000000004,3.188529051767587,0.025329083001183767,0.6077805006126379
2021-02-28,Store C,60750,1409,1259.82,channel_1,1783.08,1.4153450492927562,0.023193415637860083,0.8941234918381831
2021-10-08,Store D,21168,1260,1442.9,channel_1,2747.32,1.904026613070899,0.05952380952380952,1.1451587301587303
2022-03-06,Store C,193238,1121,1149.16,channel_1,1813.63,1.5782223537192384,0.005801136422442791,1.0251204281891169
2019-11-16,Store B,85129,4355,3240.59,channel_1,4569.64,1.4101259338577234,0.05115765485322275,0.7441079219288175
2021-06-17,Store C,77559,1293,1258.59,channel_1,2603.87,2.0688786658085636,0.016671179360228987,0.9733874709976797
2022-06-23,Store A,176467,4974,2981.94,channel_1,11638.91,3.903133530520399,0.028186573126986917,0.5995054282267792
2020-11-18,Store A,457312,12170,5849.85,channel_1,27741.16,4.742200227356257,0.026612028549436707,0.4806778964667215
2019-08-10,Store A,380908,9274,3998.16,channel_1,17604.49,4.403147948056106,0.024347086435569744,0.431114945007548
2022-03-07,Store B,45221,3801,4527.25,channel_1,6457.95,1.4264619802308245,0.08405386877778023,1.1910681399631675
2022-09-08,Store D,18270,757,847.86,channel_1,3925.28,4.629632250607412,0.04143404488232075,1.1200264200792602
2021-02-13,Store D,25557,1674,1522.11,channel_1,804.8399999999999,0.5287659893174607,0.0655006456156826,0.9092652329749104
2021-02-16,Store A,365211,10068,4674.06,channel_1,20500.2,4.38595139985366,0.027567625290585443,0.4642491060786651
2022-08-04,Store C,36257,884,1149.16,channel_1,2308.1400000000003,2.0085453722719206,0.024381498745069917,1.2999547511312217
2019-11-23,Store A,341516,8771,3811.89,channel_1,21211.55,5.564575577994119,0.025682544888087234,0.4346015277619428
2021-08-04,Store C,73770,1443,1440.0,channel_1,4392.75,3.050520833333333,0.01956079707198048,0.997920997920998
2022-02-15,Store C,67861,1423,1546.34,channel_1,3671.56,2.3743549284116043,0.02096933437467765,1.0866760365425157
2022-01-06,Store C,68904,1367,1403.0099999999998,channel_1,3861.24,2.7521115316355553,0.019839196563334494,1.026342355523043
2022-02-05,Store B,40186,3796,4479.820000000001,channel_1,7442.619999999999,1.6613658584496693,0.09446075747772856,1.180142255005269
2022-07-25,Store D,38797,1272,1272.37,channel_1,10295.71,8.091757900610672,0.032786040157744153,1.0002908805031445
2021-09-26,Store C,38311,815,886.5699999999999,channel_1,1018.55,1.1488658537960905,0.02127326355354859,1.0878159509202454
2021-09-14,Store B,63213,4615,4949.77,channel_1,7563.06,1.5279619053006503,0.07300713460838751,1.0725395449620803
2021-10-04,Store B,70492,4117,5010.38,channel_1,9759.34,1.9478243167184923,0.05840379050104976,1.2169978139421909
2019-04-01,Store C,100963,2058,1475.47,channel_1,1906.8900000000003,1.2923949656719556,0.020383704921604944,0.7169436345966959
2019-04-02,Store D,192401,3261,2174.4,channel_1,489.9,0.22530353200883,0.016948976356671742,0.666789328426863
2020-04-07,Store A,578697,11278,4482.56,channel_1,23162.98,5.167355261279268,0.019488609756055413,0.39746054264940595
2020-01-30,Store B,157862,4695,3396.66,channel_1,4421.599999999999,1.3017493655532197,0.029741166335153488,0.7234632587859424
2020-03-12,Store B,111712,4665,3718.44,channel_1,5961.05,1.6031050655651296,0.04175916642795761,0.7970932475884245
2021-05-25,Store A,311206,10073,5312.88,channel_1,30687.550000000003,5.776066841336526,0.03236762787349858,0.5274377047552864
2021-05-29,Store A,249340,9086,4693.57,channel_1,15769.24,3.359753876047444,0.03644020213363279,0.5165716486902927
2021-01-21,Store A,448915,11452,4832.64,channel_1,18239.87,3.7743076248179044,0.025510397291246673,0.4219909186168355
2021-01-26,Store D,31738,1942,1699.83,channel_1,1999.18,1.1761058458787057,0.06118848068561346,0.8752986611740473
2019-06-04,Store A,345544,10386,4465.42,channel_1,28707.97,6.428951811923627,0.030056953673048874,0.42994608126323897
2019-06-15,Store C,43001,1272,957.44,channel_1,546.8399999999999,0.5711480614973261,0.029580707425408713,0.7527044025157233
2019-07-16,Store D,213924,3432,2174.1,channel_1,678.85,0.31224414700335773,0.01604308072025579,0.633479020979021
2019-09-17,Store C,55878,1288,1158.65,channel_1,3664.33,3.1625857679195613,0.023050216543183365,0.8995729813664597
2019-10-06,Store C,71051,1125,931.76,channel_1,1738.1,1.8653945221945565,0.01583369692192932,0.8282311111111111
2022-04-13,Store C,54385,1176,1590.33,channel_1,3369.3,2.118616890833978,0.021623609451135423,1.3523214285714285
2022-06-02,Store D,34358,1181,1117.12,channel_1,7471.09,6.687813305643083,0.03437336282670703,0.9459102455546147
2020-03-19,Store A,288577,7633,3507.5,channel_1,10450.26,2.9794041339985746,0.026450479421436912,0.45951788287698153
2019-06-19,Store A,359589,9958,4339.71,channel_1,14793.32,3.4088268570941374,0.027692726974406893,0.4358013657360916
2021-12-25,Store A,201449,3446,1887.02,channel_1,5292.5,2.8046867547773737,0.01710606654786075,0.5475972141613464
2021-08-17,Store D,28753,1563,1575.78,channel_1,5482.58,3.4792801025523867,0.05435954509094703,1.008176583493282
2021-08-13,Store D,27486,1465,1423.69,channel_1,7969.9,5.598058566120433,0.05329986174779888,0.97180204778157
2022-01-24,Store B,43198,3705,4290.89,channel_1,6969.78,1.6243203624422904,0.0857678596231307,1.1581349527665319
2022-03-25,Store C,49949,967,1062.31,channel_1,1980.51,1.8643428001242577,0.01935974694188072,1.0985625646328852
2022-05-17,Store B,35973,3092,3546.53,channel_1,2926.24,0.825099463419173,0.08595335390431713,1.1470019404915912
2021-03-07,Store C,45971,1364,1190.71,channel_1,2500.39,2.099915176659304,0.029670879467490373,0.8729545454545454
2021-04-11,Store D,30824,2087,2246.31,channel_1,2157.09,0.9602815283731988,0.06770698157280042,1.0763344513655966
2020-10-13,Store D,75639,2936,1885.4500000000005,channel_1,739.8000000000001,0.3923731735129544,0.03881595473234707,0.6421832425068121
2020-07-17,Store C,122730,2473,1793.7,channel_1,6390.08,3.5625132407871996,0.020149922594312718,0.7253133845531743
2020-08-20,Store B,113904,7376,5147.34,channel_1,8316.11,1.6156131127922384,0.06475628599522405,0.6978497830802604
2019-11-05,Store B,92130,4388,3373.3100000000004,channel_1,4348.07,1.2889624730605842,0.04762835124280907,0.7687579762989973
2019-12-31,Store B,113616,4594,3168.0200000000004,channel_1,4667.74,1.4733934760512872,0.0404344458526968,0.6895994775794515
2022-07-16,Store A,200731,4579,2425.48,channel_1,11317.5,4.66608671273315,0.022811623516048842,0.5296964402708015
2022-07-05,Store A,226494,6200,3528.16,channel_1,20814.25,5.899463176273185,0.027373793566275485,0.5690580645161291
2020-05-07,Store C,358044,3836,2514.91,channel_1,7738.34,3.0769848622813543,0.010713767023047447,0.6556074035453597
2019-11-25,Store D,92467,2210,1431.63,channel_1,459.95,0.3212771456312036,0.02390041852769096,0.6477963800904978
2021-05-10,Store A,330403,11327,6425.550000000001,channel_1,31411.43,4.888520048867411,0.0342823763706746,0.5672773020217181
2021-07-13,Store B,49054,4969,5495.29,channel_1,9519.86,1.7323671726150942,0.10129653035430342,1.1059146709599517
2020-07-21,Store A,698301,15886,6603.86,channel_1,29589.32,4.480609825162859,0.02274950200558212,0.41570313483570437
2020-12-04,Store D,23672,1726,1475.76,channel_1,619.99,0.4201157369762021,0.07291314633322069,0.8550173812282734
2020-01-19,Store C,126916,1611,1010.74,channel_1,1429.82,1.41462690701862,0.012693435027892464,0.62739913097455
2022-01-28,Store C,65595,1311,1384.2599999999998,channel_1,2942.2,2.125467758947019,0.019986279442030644,1.0558810068649884
2019-03-02,Store C,114603,1848,1138.59,channel_1,1411.0,1.2392520573692023,0.016125232323761157,0.6161201298701299
2021-04-14,Store B,57017,4939,5048.56,channel_1,9150.92,1.8125802208946709,0.08662328779136047,1.022182628062361
2021-09-11,Store A,177042,6437,3413.29,channel_1,11364.0,3.3293391420008263,0.03635860417302109,0.5302609911449433
2021-09-07,Store C,58906,1225,1273.3200000000002,channel_1,4626.94,3.633760562937831,0.020795844226394595,1.0394448979591837
2021-09-15,Store C,70186,1340,1386.5800000000002,channel_1,5120.67,3.6930216792395676,0.01909212663494144,1.034761194029851
2021-09-22,Store B,71638,3554,3726.72,channel_1,6974.43,1.871466061308604,0.04961054189117507,1.0485987619583568
2021-10-31,Store D,18041,935,1075.4299999999998,channel_1,1335.42,1.2417544610062954,0.05182639543262568,1.1501925133689839
2020-02-19,Store D,163734,2608,2191.96,channel_1,420.0,0.19160933593678717,0.01592827390767953,0.8404754601226994
2020-12-08,Store D,25022,1798,1557.38,channel_1,562.9,0.3614403677971978,0.07185676604587962,0.8661735261401557
2020-01-08,Store A,437175,9165,3949.42,channel_1,17917.42,4.536721847764988,0.020964144793275005,0.430924168030551
2020-01-24,Store B,129040,4563,3053.53,channel_1,5044.49,1.6520191385052707,0.03536112833230006,0.6691935130396669
2020-02-23,Store C,100887,1437,1046.1,channel_1,1428.19,1.3652518879648219,0.014243658746914864,0.7279749478079331
2020-02-11,Store A,471256,10448,4296.650000000001,channel_1,17701.57,4.119853839619237,0.0221705400037347,0.4112413859111792
2020-03-11,Store D,128084,2299,1681.96,channel_1,2507.75,1.4909688696520726,0.017949158364823085,0.7316050456720313
2021-05-30,Store C,53447,955,920.95,channel_1,1483.4,1.6107280525544274,0.01786816846595693,0.96434554973822
2021-01-27,Store A,464066,11500,4939.26,channel_1,26852.5,5.436543125893352,0.024780957880991068,0.42950086956521744
2021-11-28,Store C,24832,796,910.89,channel_1,1380.3300000000002,1.5153640944570697,0.03205541237113402,1.1443341708542714
2021-03-21,Store D,35855,2178,2279.35,channel_1,3556.16,1.560164081865444,0.06074466601589736,1.0465335169880623
2019-06-02,Store D,102531,2452,1755.88,channel_1,639.9499999999999,0.36446112490602994,0.023914718475387932,0.7161011419249592
2019-05-31,Store D,106229,2191,1464.5,channel_1,420.0,0.28678729941959713,0.020625252991179434,0.6684162482884528
2019-07-23,Store C,78714,1624,1251.35,channel_1,2025.74,1.6188436488592322,0.02063165383540412,0.7705357142857142
2019-07-27,Store A,363781,9016,3785.3200000000006,channel_1,17495.49,4.6219315672122825,0.024784142107476752,0.4198447204968945
2020-09-26,Store A,428269,9605,4229.71,channel_1,16571.21,3.917812332287556,0.022427493000894298,0.440365434669443
2019-09-15,Store D,167175,2621,1620.5500000000002,channel_1,926.8,0.5719046002900249,0.015678181546283834,0.61829454406715
2022-04-17,Store C,30958,642,910.31,channel_1,882.6,0.9695598202810033,0.020737773757994703,1.4179283489096572
2022-04-22,Store B,33658,2798,3419.42,channel_1,6703.01,1.9602768890630575,0.0831303107730703,1.2220943531093638
2020-09-11,Store A,599442,12346,5403.46,channel_1,34903.75,6.459518530719206,0.020595820779992058,0.4376688806091042
2020-11-01,Store C,70316,1294,1094.22,channel_1,1921.92,1.756429237264901,0.01840263951305535,0.8456105100463679
2019-06-28,Store B,74645,4588,3296.4,channel_1,5004.37,1.5181319014682684,0.06146426418380334,0.7184829991281605
2019-07-10,Store C,67528,1606,1284.62,channel_1,2691.5700000000006,2.0952266039762737,0.02378272716502784,0.7998879202988791
2021-12-17,Store B,29502,2324,3012.6,channel_1,5204.8,1.7276770895571931,0.07877432038505865,1.2962994836488813
2021-09-01,Store C,65106,1289,1256.3300000000002,channel_1,3723.51,2.963799320242293,0.019798482474733512,0.9746547711404191
2020-04-13,Store D,460366,5666,2837.34,channel_1,420.0,0.14802596798409778,0.012307598736657356,0.5007659724673491
2020-02-07,Store C,185229,1764,1198.6,channel_1,4182.46,3.489454363423995,0.009523346776152762,0.6794784580498866
2020-09-28,Store A,518776,11603,5262.7,channel_1,22645.38,4.302996560700781,0.022366107915555076,0.4535637335171938
2019-09-02,Store A,506685,11122,4647.53,channel_1,18318.07,3.9414635300901772,0.021950521527181584,0.4178681891746089
2019-08-14,Store D,231130,2913,1855.25,channel_1,554.9,0.29909715671742354,0.012603296845930862,0.6368863714383797
2022-01-05,Store B,44035,4057,4799.91,channel_1,8335.4,1.736574227433431,0.09213125922561599,1.1831180675375894
2019-03-02,Store D,121281,2416,1635.5500000000002,channel_1,489.6,0.29934884289688485,0.019920680073548205,0.6769660596026491
2021-04-28,Store C,96695,1700,1602.54,channel_1,9420.47,5.878461692063849,0.017581053829050106,0.9426705882352941
2021-07-10,Store A,220459,7406,3875.79,channel_1,23220.22,5.991093428694538,0.033593548006658834,0.5233310829057521
2019-09-22,Store B,89757,4743,3637.84,channel_1,6041.75,1.6608069623732764,0.052842675223102376,0.7669913556820578
2021-09-05,Store B,78225,4390,4679.02,channel_1,8993.48,1.9220862488298829,0.05612016618728028,1.0658359908883828
2021-09-30,Store D,19397,1168,1264.16,channel_1,2081.79,1.6467773066700417,0.06021549724184152,1.0823287671232877
2021-10-02,Store C,50753,949,953.5,channel_1,2368.26,2.483754588358679,0.01869840206490257,1.0047418335089568
2021-10-06,Store A,229774,7230,4152.45,channel_1,21562.020000000004,5.192601957880289,0.03146570108019184,0.5743360995850623
2021-10-19,Store D,20135,1235,1351.8000000000002,channel_1,1415.73,1.0472924988903682,0.061335982120685376,1.0945748987854254
2022-03-06,Store D,25068,1505,1751.96,channel_1,1549.33,0.8843409666887371,0.06003670017552258,1.164093023255814
2022-09-02,Store C,31858,648,904.46,channel_1,1412.56,1.5617716648608009,0.020340259903320987,1.3957716049382716
2022-09-06,Store A,179349,5429,3304.69,channel_1,12313.95,3.7262042733206444,0.030270589744018646,0.6087106281083072
2022-03-08,Store D,28745,1748,2007.24,channel_1,5799.030000000001,2.8890566150535064,0.06081057575230475,1.1483066361556065
2022-03-10,Store D,27923,1700,1926.52,channel_1,11687.86,6.0668251562402675,0.06088171041793503,1.1332470588235295
2021-06-07,Store A,336919,10913,5986.620000000001,channel_1,32256.1,5.388031977977556,0.03239057458914457,0.5485769266013013
2021-07-23,Store D,34674,1545,1428.32,channel_1,1977.11,1.384220622829618,0.04455788198650285,0.9244789644012945
2019-11-29,Store A,170423,8830,4024.49,channel_1,18565.81,4.6132081332044566,0.05181225538806382,0.4557746319365798
2019-11-30,Store B,44324,3037,2368.87,channel_1,2966.95,1.2524748086640465,0.06851818427939717,0.780003292723082
2022-06-08,Store D,25591,1121,1202.65,channel_1,4763.01,3.9604290525090424,0.04380446250634989,1.0728367528991973
2022-07-12,Store A,292954,6968,3888.76,channel_1,18502.66,4.757984550345097,0.023785304177447654,0.5580884041331803
2021-02-16,Store D,21551,1618,1414.84,channel_1,6292.58,4.447555907381753,0.07507772261147974,0.8744375772558713
2021-05-17,Store C,59169,1519,1377.96,channel_1,3963.34,2.876237336352289,0.025672227010765773,0.9071494404213298
2022-07-19,Store B,42627,3200,3961.99,channel_1,4675.77,1.1801569413350363,0.07506979144673563,1.238121875
2022-08-22,Store A,250643,6790,4172.36,channel_1,12914.69,3.0952961872896876,0.027090323687475812,0.6144860088365243
2021-04-09,Store D,27393,1987,2047.57,channel_1,9442.79,4.611705582715121,0.07253677946920746,1.0304831404126824
2019-08-29,Store D,181109,2437,1658.1,channel_1,420.0,0.25330197213678307,0.013455985069764616,0.6803857201477226
2019-04-06,Store D,117053,2457,1719.0100000000002,channel_1,420.0,0.24432667640095168,0.020990491486762408,0.6996377696377697
2019-04-16,Store B,100169,5512,4100.72,channel_1,6308.779999999999,1.53845666126924,0.05502700436262716,0.7439622641509435
2019-04-20,Store B,98112,5359,3996.14,channel_1,4863.15,1.2169618682028156,0.05462124918460535,0.7456876282888598
2020-05-27,Store D,203792,4207,2209.65,channel_1,953.65,0.43158418754101324,0.020643597393420744,0.5252317565961493
2021-03-11,Store A,447797,12813,5996.07,channel_1,78146.86,13.03301329037186,0.028613411880829928,0.46796768906579256
2019-05-01,Store C,62688,1558,1299.54,channel_1,2515.94,1.9360235160133588,0.024853241449719246,0.8341078305519897
2019-05-31,Store C,61040,1529,1158.36,channel_1,5978.810000000001,5.16144376532339,0.025049148099606816,0.7575931981687377
2019-07-30,Store B,94895,5489,4075.42,channel_1,6197.37,1.520670262206104,0.05784287897149481,0.7424703953361268
2019-07-20,Store D,131652,2414,1756.7000000000005,channel_1,420.0,0.2390846473501451,0.018336219730805455,0.7277133388566697
2019-08-03,Store B,88317,5142,3842.31,channel_1,6295.83,1.638553370238216,0.05822208634804171,0.7472403733955659
2019-10-06,Store B,86649,4060,3150.01,channel_1,5758.06,1.8279497525404682,0.04685570520144491,0.7758645320197045
2022-04-13,Store B,32895,2978,3689.67,channel_1,5689.610000000001,1.5420376348020286,0.09053047575619395,1.2389758226997984
2022-04-14,Store D,27215,1527,2071.99,channel_1,5015.0,2.4203784767301,0.056108763549513135,1.3569024230517353
2019-02-05,Store D,179309,2771,1707.46,channel_1,469.9,0.2752041043421222,0.015453769749426968,0.6161891014074341
2020-05-07,Store A,682134,15579,5653.469999999999,channel_1,32446.06,5.739140740111826,0.022838621150683004,0.3628904294242249
2020-09-05,Store D,59215,1874,1352.03,channel_1,428.9500000000001,0.31726367018483326,0.031647386641898166,0.7214674493062967
2020-09-09,Store D,65014,2324,1619.5499999999995,channel_1,420.0,0.2593312957302955,0.03574614698372658,0.6968803786574869
2019-01-16,Store C,124251,1852,1380.7400000000002,channel_1,3124.03,2.2625765893651226,0.014905312633298726,0.7455399568034559
2020-03-19,Store C,130793,2065,1293.4199999999998,channel_1,3555.44,2.74886734394087,0.015788306713662045,0.6263535108958836
2019-05-05,Store B,98522,6307,3973.36,channel_1,6584.77,1.65722964946544,0.06401615882747001,0.6299920723006184
2019-07-01,Store D,180587,3089,2216.3,channel_1,544.95,0.24588277760231017,0.017105328733519023,0.7174813855616705
2020-02-03,Store A,435172,9142,3999.88,channel_1,17878.69,4.469806594197825,0.021007785427371247,0.43752789323999125
2020-04-18,Store A,905965,17837,5670.57,channel_1,24916.02,4.39391807172824,0.019688398558443208,0.317910523070023
2019-03-18,Store D,166806,2764,1729.3900000000003,channel_1,420.0,0.24286019926101107,0.016570147356809707,0.6256837916063677
2020-09-24,Store D,36590,1818,1474.3000000000002,channel_1,559.9499999999999,0.3798073662076917,0.049685706477179556,0.8109460946094611
2019-11-05,Store C,63836,1370,1108.8,channel_1,3276.99,2.9554383116883116,0.021461244438874615,0.8093430656934306
2019-11-06,Store D,127937,2304,1437.04,channel_1,474.95,0.33050576184379,0.01800886373762086,0.6237152777777778
2019-12-21,Store D,66118,1735,1051.49,channel_1,435.9,0.4145545844468326,0.026240963126531354,0.6060461095100864
2019-12-25,Store D,67415,1592,1062.5800000000002,channel_1,469.95,0.4422725818291328,0.023614922494993695,0.6674497487437187
2019-12-31,Store A,351740,8730,3762.48,channel_1,23256.009999999995,6.181032191533243,0.024819468925911185,0.43098281786941584
2022-03-25,Store B,34473,3166,3432.25,channel_1,5303.83,1.5452924466457862,0.09183999071737302,1.0840966519267214
2021-06-09,Store B,53903,4698,5587.08,channel_1,9355.0,1.6743987914975265,0.08715655900413706,1.1892464878671776
2021-04-10,Store B,56044,5182,5539.82,channel_1,9005.7,1.6256304356459237,0.09246306473485119,1.0690505596294866
2020-10-09,Store D,34431,2121,1693.51,channel_1,420.0,0.2480056214607531,0.061601463797159535,0.7984488448844884
2022-06-08,Store C,79912,1021,1327.36,channel_1,2915.83,2.1967137777242045,0.012776554209630593,1.3000587659157687
2020-07-25,Store B,152528,7380,5387.46,channel_1,9977.37,1.8519617779064719,0.04838455890066086,0.7300081300813008
2020-11-26,Store B,32567,4157,3657.98,channel_1,5691.94,1.5560336579204914,0.12764454816225013,0.8799566995429396
2022-06-12,Store C,39975,716,884.03,channel_1,2261.7000000000003,2.558397339456806,0.01791119449656035,1.2346787709497207
2022-08-19,Store B,45990,2806,3591.54,channel_1,5101.24,1.4203489310991941,0.06101326375298978,1.2799501069137562
2021-05-10,Store C,80823,1689,1768.2999999999995,channel_1,4061.16,2.2966464966351867,0.020897516795961545,1.0469508584961513
2022-02-16,Store A,276494,7670,4115.99,channel_1,18094.24,4.396084538592174,0.02774020412739517,0.5366349413298566
2020-01-04,Store B,130292,5157,3646.52,channel_1,5207.03,1.4279449996160722,0.03958032726491266,0.7071010277293
2021-11-30,Store D,24684,1261,1524.94,channel_1,3142.17,2.0605204139179247,0.05108572354561659,1.2093100713719271
2021-07-24,Store B,41646,3879,4766.92,channel_1,9124.41,1.914110159180351,0.09314219853047111,1.2289043567929878
2021-07-14,Store D,48199,1861,1625.2600000000002,channel_1,10215.21,6.28527743253387,0.038610759559326954,0.8733261687264913
2020-11-07,Store A,311853,8130,3787.11,channel_1,14587.2,3.8518025618479528,0.026069975276813113,0.46581918819188195
2021-06-28,Store A,293382,9462,5294.87,channel_1,33686.82,6.3621618661081385,0.03225146737018631,0.5595931092792221
2022-07-28,Store D,46557,1248,1159.77,channel_1,8889.5,7.664881830018021,0.02680585089245441,0.9293028846153846
2022-03-21,Store C,65014,1393,1721.97,channel_1,2507.54,1.4562042312003112,0.021426154366751778,1.236159368269921
2022-01-16,Store A,302937,7931,3824.56,channel_1,18914.43,4.945517915786391,0.02618036093313131,0.482229227083596
2022-03-03,Store D,24000,1479,1648.13,channel_1,5116.42,3.104378902149709,0.061625,1.1143542934415147
2021-02-14,Store B,55220,4616,4925.6,channel_1,9667.78,1.9627618970277732,0.0835929011227816,1.0670710571923745
2021-05-22,Store C,42901,962,944.95,channel_1,1577.25,1.6691359331181543,0.022423719726812896,0.9822765072765073
2021-04-13,Store A,336423,11479,6109.11,channel_1,24806.300000000003,4.0605423703289025,0.03412073490813648,0.5321987978046868
2021-04-17,Store A,285489,10068,4920.7,channel_1,44045.46000000001,8.95105574410145,0.035265807088889586,0.4887465236392531
2020-08-15,Store D,95847,2369,1621.16,channel_1,420.0,0.25907374966073676,0.02471647521570837,0.6843224989447024
2020-07-13,Store B,144124,8781,6760.91,channel_1,11190.95,1.6552431551374003,0.060926702006605424,0.7699476141669513
2020-10-09,Store C,81031,1567,1407.9,channel_1,4596.85,3.2650401306911,0.019338277943009467,0.8984684109763881
2019-04-17,Store A,348674,9669,4114.93,channel_1,23362.94,5.677603264211055,0.027730774304938137,0.425579687661599
2020-06-22,Store C,135667,2548,1641.69,channel_1,4327.08,2.6357473091753008,0.018781280635674115,0.6443053375196233
2020-10-07,Store B,68372,5610,4741.21,channel_1,5618.65,1.185066681290219,0.08205113204235652,0.8451354723707665
2020-04-07,Store D,379803,4663,2607.96,channel_1,589.9,0.22619211951103543,0.012277417503284597,0.559288012009436
2020-03-05,Store A,370610,10271,4515.58,channel_1,14497.81,3.2106196767635606,0.02771376919133321,0.4396436568980625
2020-06-03,Store C,182677,3022,1953.16,channel_1,4235.929999999999,2.168757295869258,0.016542859801726546,0.6463136995367307
2019-05-01,Store D,190243,3172,1911.44,channel_1,626.85,0.32794646967731134,0.016673412425161505,0.6025977301387138
2019-06-16,Store B,82758,5086,3340.66,channel_1,5592.28,1.67400453802542,0.06145629425554025,0.6568344475029493
2021-12-09,Store B,36247,2985,4237.02,channel_1,5986.93,1.4130048949497522,0.08235164289458438,1.4194371859296484
2021-08-26,Store B,50859,3762,4216.81,channel_1,8757.14,2.076721502747337,0.07396920898955937,1.1208958001063265
2019-03-12,Store C,118117,1999,1394.23,channel_1,5309.99,3.808546652991257,0.016923897491470323,0.697463731865933
2021-07-08,Store B,47819,4715,5235.56,channel_1,10271.759999999998,1.9619219338523477,0.09860097450804074,1.110405090137858
2021-07-31,Store A,192927,6983,3728.74,channel_1,30975.27,8.307168105043527,0.036195037501231035,0.5339739367034225
2020-03-07,Store C,112412,1405,966.98,channel_1,2009.93,2.0785641895385636,0.012498665622887236,0.6882419928825623
2019-08-04,Store A,421730,10275,4184.139999999999,channel_1,21858.16,5.224050820479239,0.02436392952837123,0.40721557177615564
2019-08-28,Store C,84800,1558,1229.08,channel_1,2672.67,2.174528915937124,0.018372641509433962,0.7888831835686777
2021-09-08,Store A,212969,8459,4585.23,channel_1,21825.950000000004,4.760055656968136,0.03971939578060657,0.5420534342120817
2021-09-10,Store C,53829,1072,1126.96,channel_1,3724.940000000001,3.3052992120394697,0.019914915751732338,1.051268656716418
2021-09-27,Store B,71092,3758,4063.25,channel_1,6757.83,1.6631588014520395,0.05286108141563045,1.0812267163384779
2021-11-04,Store A,223427,7023,4109.19,channel_1,18849.37,4.5871254432138695,0.03143308552681637,0.585104656129859
2021-07-18,Store B,44973,4801,5326.77,channel_1,11142.58,2.0918079811968604,0.10675294065328085,1.1095126015413457
2022-06-17,Store C,46387,949,1081.1,channel_1,1987.96,1.838830820460642,0.02045831806325048,1.139199157007376
2022-06-13,Store C,59934,1005,1248.23,channel_1,2123.6,1.7012890252597677,0.0167684452898188,1.2420199004975125
2020-10-03,Store C,89672,1451,1185.71,channel_1,3452.45,2.9117153435494343,0.01618119368364707,0.8171674707098553
2022-01-12,Store C,72368,1649,1656.96,channel_1,5766.85,3.4803797315565856,0.022786314393101924,1.0048271679805942
2020-10-20,Store B,70227,5592,4470.72,channel_1,7714.74,1.725614666094052,0.07962749369900465,0.7994849785407726
2020-07-24,Store B,142690,7286,5114.5,channel_1,10804.21,2.112466516766057,0.05106174223841895,0.7019626681306615
2022-06-15,Store C,44075,962,1087.8,channel_1,1411.1799999999998,1.2972789115646257,0.02182643221781055,1.1307692307692307
2022-08-14,Store A,252260,5692,3193.86,channel_1,7205.89,2.2561696505169295,0.022564021247918814,0.5611138439915672
2019-10-24,Store B,88367,4233,3112.77,channel_1,4951.83,1.590811399493056,0.04790249753867394,0.7353579021970233
2019-10-17,Store D,180223,2890,1595.3199999999997,channel_1,856.88,0.537121079156533,0.016035689118480995,0.5520138408304497
2022-02-27,Store D,22484,1299,1451.61,channel_1,9127.46,6.287818353414484,0.05777441736345846,1.1174826789838337
2022-04-22,Store D,25361,1392,1513.8,channel_1,2120.1,1.4005152596115735,0.05488742557470131,1.0875
2022-05-16,Store B,39229,3642,4481.99,channel_1,6506.890000000001,1.4517859254482945,0.09283948099620179,1.2306397583745194
2019-01-23,Store C,116237,1943,1340.11,channel_1,2554.08,1.905873398452366,0.016715847793731774,0.6897117858980957
2020-04-27,Store A,969077,18630,6564.99,channel_1,40828.57,6.219136662812891,0.019224478550208084,0.3523880837359098
2019-02-17,Store B,103059,5645,4258.9800000000005,channel_1,7115.76,1.6707662398038965,0.0547744495871297,0.7544694419840567
2019-06-27,Store C,60193,1414,1134.37,channel_1,1200.28,1.0581027354390544,0.023491103616699618,0.8022418670438471
2019-07-22,Store B,92852,5994,4430.12,channel_1,5505.78,1.2428060639440919,0.06455434454831345,0.7390924257590924
2021-12-26,Store A,275110,7077,3803.07,channel_1,19183.45,5.0442011322431615,0.025724255752244556,0.5373844849512506
2021-08-16,Store D,35238,1727,1643.0099999999998,channel_1,5619.48,3.4202348129347966,0.049009591917815995,0.9513665315576142
2021-08-27,Store B,47298,3783,4306.04,channel_1,7583.39,1.7611053311162925,0.07998224026385893,1.1382606397039388
2022-03-20,Store C,40261,1017,1249.14,channel_1,2285.89,1.8299710200618022,0.025260177342837982,1.228259587020649
